Time,Time from zero,Wear(vol)
1399.200066,77.20000367,0.028386757
1399.300066,77.30000367,0.028376365
1399.400066,77.40000368,0.028512662
1399.500066,77.50000368,0.028536784
1399.600066,77.60000369,0.028603239
1399.700066,77.70000369,0.028752038
1399.800066,77.8000037,0.028719151
1399.900066,77.9000037,0.028479449
1400.000066,78.0000037,0.028425824
1400.100067,78.10000371,0.028351568
1400.200067,78.20000371,0.028219627
1400.300067,78.30000372,0.028276034
1400.400067,78.40000372,0.028514199
1400.500067,78.50000373,0.028513383
1400.600067,78.60000373,0.028479366
1400.700067,78.70000374,0.028575728
1400.800067,78.80000374,0.028624529
1400.900067,78.90000375,0.028548943
1401.000067,79.00000375,0.02858017
1401.100067,79.10000376,0.028584909
1401.200067,79.20000376,0.028633585
1401.300067,79.30000377,0.028740503
1401.400067,79.40000377,0.028767597
1401.500067,79.50000378,0.028650153
1401.600067,79.60000378,0.028539931
1401.700067,79.70000379,0.02860491
1401.800067,79.80000379,0.028646398
1401.900067,79.9000038,0.028521247
1402.000067,80.0000038,0.028449204
1402.100067,80.1000038,0.028455323
1402.200067,80.20000381,0.028579438
1402.300067,80.30000381,0.028671842
1402.400067,80.40000382,0.028805049
1402.500067,80.50000382,0.02881391
1402.600067,80.60000383,0.028793763
1402.700067,80.70000383,0.028985588
1402.800067,80.80000384,0.028906163
1402.900067,80.90000384,0.028807487
1403.000067,81.00000385,0.028855432
1403.100067,81.10000385,0.028840773
1403.200067,81.20000386,0.028875478
1403.300067,81.30000386,0.028837282
1403.400067,81.40000387,0.0286508
1403.500067,81.50000387,0.028687773
1403.600067,81.60000388,0.028825067
1403.700067,81.70000388,0.028833624
1403.800067,81.80000389,0.028989596
1403.900067,81.90000389,0.031020639
1404.000067,82.00000389,0.034998305
1404.100067,82.1000039,0.037397105
1404.200067,82.2000039,0.040923957
1404.300067,82.30000391,0.041250743
1404.400067,82.40000391,0.036436908
1404.500067,82.50000392,0.033396453
1404.600067,82.60000392,0.033942863
1404.700067,82.70000393,0.036775649
1404.800067,82.80000393,0.040850475
1404.900067,82.90000394,0.033360325
1405.000067,83.00000394,0.029525109
1405.100067,83.10000395,0.030649668
1405.200067,83.20000395,0.033473
1405.300067,83.30000396,0.032745969
1405.400067,83.40000396,0.032629259
1405.500067,83.50000397,0.033773687
1405.600067,83.60000397,0.033192817
1405.700067,83.70000398,0.033783566
1405.800067,83.80000398,0.031661619
1405.900067,83.90000399,0.028900275
1406.000067,84.00000399,0.028102841
1406.100067,84.10000399,0.027710624
1406.200067,84.200004,0.027178962
1406.300067,84.300004,0.027178107
1406.400067,84.40000401,0.027451258
1406.500067,84.50000401,0.028001271
1406.600067,84.60000402,0.029716775
1406.700067,84.70000402,0.029923541
1406.800067,84.80000403,0.028410112
1406.900067,84.90000403,0.027284715
1407.000067,85.00000404,0.027694209
1407.100067,85.10000404,0.027545966
1407.200067,85.20000405,0.026533553
1407.300067,85.30000405,0.025930641
1407.400067,85.40000406,0.025586003
1407.500067,85.50000406,0.025537889
1407.600067,85.60000407,0.025573552
1407.700067,85.70000407,0.025681578
1407.800067,85.80000408,0.025879404
1407.900067,85.90000408,0.025902096
1408.000067,86.00000408,0.02591729
1408.100067,86.10000409,0.025953785
1408.200067,86.20000409,0.026002945
1408.300067,86.3000041,0.025941787
1408.400067,86.4000041,0.02599933
1408.500067,86.50000411,0.02594346
1408.600067,86.60000411,0.025747249
1408.700067,86.70000412,0.025733514
1408.800067,86.80000412,0.02564886
1408.900067,86.90000413,0.025593247
1409.000067,87.00000413,0.025605796
1409.100067,87.10000414,0.025657777
1409.200067,87.20000414,0.025674749
1409.300067,87.30000415,0.025632709
1409.400067,87.40000415,0.025614342
1409.500067,87.50000416,0.025599772
1409.600067,87.60000416,0.025648888
1409.700067,87.70000417,0.02572046
1409.800067,87.80000417,0.025773173
1409.900067,87.90000418,0.025723724
1410.000067,88.00000418,0.025575303
1410.100067,88.10000418,0.025588153
1410.200067,88.20000419,0.025711464
1410.300067,88.30000419,0.025828604
1410.400067,88.4000042,0.025744716
1410.500067,88.5000042,0.025521334
1410.600067,88.60000421,0.025467196
1410.700067,88.70000421,0.025525426
1410.800067,88.80000422,0.025476625
1410.900067,88.90000422,0.025367631
1411.000067,89.00000423,0.025370061
1411.100067,89.10000423,0.025273694
1411.200067,89.20000424,0.025360268
1411.300067,89.30000424,0.02547206
1411.400067,89.40000425,0.02554719
1411.500067,89.50000425,0.025540788
1411.600067,89.60000426,0.025561888
1411.700067,89.70000426,0.025741417
1411.800067,89.80000427,0.026729714
1411.900067,89.90000427,0.028996818
1412.000067,90.00000427,0.032412082
1412.100067,90.10000428,0.031685751
1412.200067,90.20000428,0.027808851
1412.300067,90.30000429,0.025974844
1412.400067,90.40000429,0.025886277
1412.500067,90.5000043,0.025838761
1412.600067,90.6000043,0.025779996
1412.700067,90.70000431,0.025620291
1412.800067,90.80000431,0.025641436
1412.900067,90.90000432,0.025689803
1413.000067,91.00000432,0.025523158
1413.100067,91.10000433,0.025386956
1413.200067,91.20000433,0.025397183
1413.300067,91.30000434,0.02533659
1413.400067,91.40000434,0.025453376
1413.500067,91.50000435,0.025973273
1413.600067,91.60000435,0.025845796
1413.700067,91.70000436,0.025302297
1413.800067,91.80000436,0.025254847
1413.900067,91.90000437,0.025266809
1414.000067,92.00000437,0.025404807
1414.100067,92.10000437,0.025581088
1414.200067,92.20000438,0.025680564
1414.300067,92.30000438,0.02559058
1414.400067,92.40000439,0.026163787
1414.500067,92.50000439,0.030513708
1414.600067,92.6000044,0.033054326
1414.700067,92.7000044,0.033630345
1414.800067,92.80000441,0.034559906
1414.900067,92.90000441,0.03188647
1415.000067,93.00000442,0.030217599
1415.100067,93.10000442,0.031812303
1415.200067,93.20000443,0.03888021
1415.300067,93.30000443,0.041761205
1415.400067,93.40000444,0.053403318
1415.500067,93.50000444,0.069920637
1415.600067,93.60000445,0.087041013
1415.700067,93.70000445,0.085341126
1415.800067,93.80000446,0.062480193
1415.900067,93.90000446,0.048079334
1416.000067,94.00000446,0.041429449
1416.100067,94.10000447,0.036511462
1416.200067,94.20000447,0.041534603
1416.300067,94.30000448,0.08279559
1416.400067,94.40000448,0.089341477
1416.500067,94.50000449,0.050767425
1416.600067,94.60000449,0.039017856
1416.700067,94.7000045,0.043175157
1416.800067,94.8000045,0.043825474
1416.900067,94.90000451,0.042682391
1417.000067,95.00000451,0.038965743
1417.100067,95.10000452,0.036655556
1417.200067,95.20000452,0.041772172
1417.300067,95.30000453,0.036886889
1417.400067,95.40000453,0.031922426
1417.500067,95.50000454,0.0356698
1417.600067,95.60000454,0.038661815
1417.700067,95.70000455,0.039070196
1417.800067,95.80000455,0.03896495
1417.900067,95.90000456,0.038922139
1418.000067,96.00000456,0.038817417
1418.100067,96.10000456,0.038832825
1418.200067,96.20000457,0.038711682
1418.300067,96.30000457,0.038446669
1418.400067,96.40000458,0.038293466
1418.500067,96.50000458,0.038319666
1418.600067,96.60000459,0.038343977
1418.700067,96.70000459,0.038419727
1418.800067,96.8000046,0.038451459
1418.900067,96.9000046,0.038460068
1419.000067,97.00000461,0.040120922
1419.100067,97.10000461,0.064172335
1419.200067,97.20000462,0.089021727
1419.300067,97.30000462,0.093759544
1419.400067,97.40000463,0.069586791
1419.500067,97.50000463,0.043522324
1419.600067,97.60000464,0.043701474
1419.700067,97.70000464,0.055416502
1419.800067,97.80000465,0.049298994
1419.900067,97.90000465,0.047214005
1420.000067,98.00000465,0.052378662
1420.100067,98.10000466,0.058907136
1420.200067,98.20000466,0.050986633
1420.300067,98.30000467,0.048498239
1420.400067,98.40000467,0.051933751
1420.500067,98.50000468,0.047201775
1420.600067,98.60000468,0.039042644
1420.700067,98.70000469,0.033630896
1420.800067,98.80000469,0.034346841
1420.900067,98.9000047,0.035345443
1421.000067,99.0000047,0.036771141
1421.100067,99.10000471,0.045184623
1421.200068,99.20000471,0.047693655
1421.300068,99.30000472,0.041787922
1421.400068,99.40000472,0.038982384
1421.500068,99.50000473,0.0395707
1421.600068,99.60000473,0.04056704
1421.700068,99.70000474,0.033055365
1421.800068,99.80000474,0.028819343
1421.900068,99.90000474,0.0276397
1422.000068,100.0000047,0.025780333
1422.100068,100.1000048,0.025213212
1422.200068,100.2000048,0.026542161
1422.300068,100.3000048,0.029632358
1422.400068,100.4000048,0.031380411
1422.500068,100.5000048,0.030934546
1422.600068,100.6000048,0.031291742
1422.700068,100.7000048,0.031915184
1422.800068,100.8000048,0.032829788
1422.900068,100.9000048,0.034616716
1423.000068,101.0000048,0.039467558
1423.100068,101.1000048,0.042293414
1423.200068,101.2000048,0.034248203
1423.300068,101.3000048,0.030089449
1423.400068,101.4000048,0.032940578
1423.500068,101.5000048,0.033813909
1423.600068,101.6000048,0.030347936
1423.700068,101.7000048,0.027985025
1423.800068,101.8000048,0.030094082
1423.900068,101.9000048,0.028870998
1424.000068,102.0000048,0.02671098
1424.100068,102.1000048,0.026389083
1424.200068,102.2000049,0.02650225
1424.300068,102.3000049,0.026587032
1424.400068,102.4000049,0.026719688
1424.500068,102.5000049,0.026789784
1424.600068,102.6000049,0.026979176
1424.700068,102.7000049,0.028360164
1424.800068,102.8000049,0.03078028
1424.900068,102.9000049,0.034964621
1425.000068,103.0000049,0.03496135
1425.100068,103.1000049,0.032288257
1425.200068,103.2000049,0.031484537
1425.300068,103.3000049,0.03066517
1425.400068,103.4000049,0.028028309
1425.500068,103.5000049,0.030975763
1425.600068,103.6000049,0.050372094
1425.700068,103.7000049,0.041057866
1425.800068,103.8000049,0.030808961
1425.900068,103.9000049,0.033886276
1426.000068,104.0000049,0.036718365
1426.100068,104.1000049,0.033586174
1426.200068,104.2000049,0.034075979
1426.300068,104.300005,0.033644736
1426.400068,104.400005,0.031963177
1426.500068,104.500005,0.031889174
1426.600068,104.600005,0.033855047
1426.700068,104.700005,0.036726031
1426.800068,104.800005,0.046234686
1426.900068,104.900005,0.055494305
1427.000068,105.000005,0.053559989
1427.100068,105.100005,0.047032587
1427.200068,105.200005,0.03612246
1427.300068,105.300005,0.037853219
1427.400068,105.400005,0.047572147
1427.500068,105.500005,0.051516149
1427.600068,105.600005,0.043501694
1427.700068,105.700005,0.040211644
1427.800068,105.800005,0.035972107
1427.900068,105.900005,0.034009665
1428.000068,106.000005,0.032432437
1428.100068,106.100005,0.030773418
1428.200068,106.200005,0.029814005
1428.300068,106.300005,0.031449128
1428.400068,106.4000051,0.033716276
1428.500068,106.5000051,0.033116482
1428.600068,106.6000051,0.031612255
1428.700068,106.7000051,0.031397637
1428.800068,106.8000051,0.031234605
1428.900068,106.9000051,0.030763503
1429.000068,107.0000051,0.030893214
1429.100068,107.1000051,0.030687401
1429.200068,107.2000051,0.030490555
1429.300068,107.3000051,0.03142038
1429.400068,107.4000051,0.03466709
1429.500068,107.5000051,0.036868379
1429.600068,107.6000051,0.036250517
1429.700068,107.7000051,0.036131091
1429.800068,107.8000051,0.058911297
1429.900068,107.9000051,0.089622065
1430.000068,108.0000051,0.06467434
1430.100068,108.1000051,0.051937826
1430.200068,108.2000051,0.048714958
1430.300068,108.3000051,0.068792589
1430.400068,108.4000051,0.086268067
1430.500068,108.5000052,0.064056225
1430.600068,108.6000052,0.034172073
1430.700068,108.7000052,0.026265187
1430.800068,108.8000052,0.028139105
1430.900068,108.9000052,0.033026308
1431.000068,109.0000052,0.035737641
1431.100068,109.1000052,0.035161108
1431.200068,109.2000052,0.033924621
1431.300068,109.3000052,0.033012122
1431.400068,109.4000052,0.035142295
1431.500068,109.5000052,0.044473629
1431.600068,109.6000052,0.042184722
1431.700068,109.7000052,0.031726841
1431.800068,109.8000052,0.032547642
1431.900068,109.9000052,0.035521332
1432.000068,110.0000052,0.033379555
1432.100068,110.1000052,0.031232364
1432.200068,110.2000052,0.030605679
1432.300068,110.3000052,0.03033625
1432.400068,110.4000052,0.030269491
1432.500068,110.5000052,0.030426312
1432.600068,110.6000053,0.030602714
1432.700068,110.7000053,0.030703867
1432.800068,110.8000053,0.030645378
1432.900068,110.9000053,0.03064061
1433.000068,111.0000053,0.030551948
1433.100068,111.1000053,0.030476043
1433.200068,111.2000053,0.03038612
1433.300068,111.3000053,0.030382084
1433.400068,111.4000053,0.030419294
1433.500068,111.5000053,0.030433981
1433.600068,111.6000053,0.030643059
1433.700068,111.7000053,0.030896802
1433.800068,111.8000053,0.030902542
1433.900068,111.9000053,0.030832266
1434.000068,112.0000053,0.030783713
1434.100068,112.1000053,0.030710312
1434.200068,112.2000053,0.030489756
1434.300068,112.3000053,0.030398408
1434.400068,112.4000053,0.030417576
1434.500068,112.5000053,0.030380879
1434.600068,112.6000053,0.030333063
1434.700068,112.7000054,0.030324873
1434.800068,112.8000054,0.03015789
1434.900068,112.9000054,0.02996299
1435.000068,113.0000054,0.029951248
1435.100068,113.1000054,0.029968902
1435.200068,113.2000054,0.029881112
1435.300068,113.3000054,0.029992264
1435.400068,113.4000054,0.030033182
1435.500068,113.5000054,0.029957244
1435.600068,113.6000054,0.0300857
1435.700068,113.7000054,0.030307725
1435.800068,113.8000054,0.030525446
1435.900068,113.9000054,0.030594343
1436.000068,114.0000054,0.030528001
1436.100068,114.1000054,0.030483056
1436.200068,114.2000054,0.030693328
1436.300068,114.3000054,0.030876767
1436.400068,114.4000054,0.03104353
1436.500068,114.5000054,0.030933211
1436.600068,114.6000054,0.03073117
1436.700068,114.7000054,0.030624695
1436.800068,114.8000055,0.030623982
1436.900068,114.9000055,0.03070488
1437.000068,115.0000055,0.030722955
1437.100068,115.1000055,0.030708978
1437.200068,115.2000055,0.030600715
1437.300068,115.3000055,0.030494096
1437.400068,115.4000055,0.030538095
1437.500068,115.5000055,0.030597366
1437.600068,115.6000055,0.030539097
1437.700068,115.7000055,0.030653406
1437.800068,115.8000055,0.030761493
1437.900068,115.9000055,0.03093593
1438.000068,116.0000055,0.031183507
1438.100068,116.1000055,0.031080158
1438.200068,116.2000055,0.03095923
1438.300068,116.3000055,0.030799413
1438.400068,116.4000055,0.030561693
1438.500068,116.5000055,0.030294711
1438.600068,116.6000055,0.030044155
1438.700068,116.7000055,0.029619141
1438.800068,116.8000055,0.029232461
1438.900068,116.9000056,0.028929733
1439.000068,117.0000056,0.028803879
1439.100068,117.1000056,0.028828416
1439.200068,117.2000056,0.02899115
1439.300068,117.3000056,0.029270656
1439.400068,117.4000056,0.029875405
1439.500068,117.5000056,0.030440122
1439.600068,117.6000056,0.030613977
1439.700068,117.7000056,0.030661354
1439.800068,117.8000056,0.030571325
1439.900068,117.9000056,0.03039507
1440.000068,118.0000056,0.030117499
1440.100068,118.1000056,0.029932486
1440.200068,118.2000056,0.029973354
1440.300068,118.3000056,0.030175628
1440.400068,118.4000056,0.030314542
1440.500068,118.5000056,0.030268095
1440.600068,118.6000056,0.030274568
1440.700068,118.7000056,0.030462673
1440.800068,118.8000056,0.030468037
1440.900068,118.9000056,0.030315015
1441.000068,119.0000057,0.030221732
1441.100068,119.1000057,0.030194908
1441.200068,119.2000057,0.030172992
1441.300068,119.3000057,0.030293968
1441.400068,119.4000057,0.030480258
1441.500068,119.5000057,0.030557899
1441.600068,119.6000057,0.030683955
1441.700068,119.7000057,0.030768346
1441.800068,119.8000057,0.030780498
1441.900068,119.9000057,0.030706108
1442.000068,120.0000057,0.030653974
1442.100068,120.1000057,0.030803032
1442.200069,120.2000057,0.031025149
1442.300069,120.3000057,0.031212594
1442.400069,120.4000057,0.031089796
1442.500069,120.5000057,0.030956872
1442.600069,120.6000057,0.030958824
1442.700069,120.7000057,0.030847296
1442.800069,120.8000057,0.030750815
1442.900069,120.9000057,0.030858127
1443.000069,121.0000057,0.031031815
1443.100069,121.1000058,0.031143731
1443.200069,121.2000058,0.031335529
1443.300069,121.3000058,0.03147421
1443.400069,121.4000058,0.031408146
1443.500069,121.5000058,0.031270172
1443.600069,121.6000058,0.030929992
1443.700069,121.7000058,0.030789692
1443.800069,121.8000058,0.030794825
1443.900069,121.9000058,0.030903641
1444.000069,122.0000058,0.030993782
1444.100069,122.1000058,0.030930791
1444.200069,122.2000058,0.03077729
1444.300069,122.3000058,0.030722415
1444.400069,122.4000058,0.030989297
1444.500069,122.5000058,0.031153126
1444.600069,122.6000058,0.030883318
1444.700069,122.7000058,0.031127097
1444.800069,122.8000058,0.031920016
1444.900069,122.9000058,0.031571537
1445.000069,123.0000058,0.031070752
1445.100069,123.1000058,0.031013034
1445.200069,123.2000059,0.030966476
1445.300069,123.3000059,0.030897442
1445.400069,123.4000059,0.03091057
1445.500069,123.5000059,0.030864477
1445.600069,123.6000059,0.030878551
1445.700069,123.7000059,0.030928932
1445.800069,123.8000059,0.03105543
1445.900069,123.9000059,0.03152094
1446.000069,124.0000059,0.03193669
1446.100069,124.1000059,0.032210488
1446.200069,124.2000059,0.032569889
1446.300069,124.3000059,0.03342595
1446.400069,124.4000059,0.033518244
1446.500069,124.5000059,0.030668847
1446.600069,124.6000059,0.033173848
1446.700069,124.7000059,0.034948111
1446.800069,124.8000059,0.035872355
1446.900069,124.9000059,0.038973343
1447.000069,125.0000059,0.039804712
1447.100069,125.1000059,0.04569434
1447.200069,125.2000059,0.047290448
1447.300069,125.300006,0.045831233
1447.400069,125.400006,0.049314603
1447.500069,125.500006,0.052105214
1447.600069,125.600006,0.054632321
1447.700069,125.700006,0.055784859
1447.800069,125.800006,0.055703633
1447.900069,125.900006,0.055323139
1448.000069,126.000006,0.055119392
1448.100069,126.100006,0.055138089
1448.200069,126.200006,0.057589579
1448.300069,126.300006,0.060242191
1448.400069,126.400006,0.048418872
1448.500069,126.500006,0.043094501
1448.600069,126.600006,0.045145396
1448.700069,126.700006,0.043301586
1448.800069,126.800006,0.0448469
1448.900069,126.900006,0.042113457
1449.000069,127.000006,0.035966467
1449.100069,127.100006,0.032547168
1449.200069,127.200006,0.033230178
1449.300069,127.300006,0.029241379
1449.400069,127.4000061,0.026330533
1449.500069,127.5000061,0.026017874
1449.600069,127.6000061,0.026246801
1449.700069,127.7000061,0.027162097
1449.800069,127.8000061,0.033677373
1449.900069,127.9000061,0.039099593
1450.000069,128.0000061,0.037996341
1450.100069,128.1000061,0.039004225
1450.200069,128.2000061,0.088890597
1450.300069,128.3000061,0.197489351
1450.400069,128.4000061,0.211378887
1450.500069,128.5000061,0.147911966
1450.600069,128.6000061,0.117569037
1450.700069,128.7000061,0.093077153
1450.800069,128.8000061,0.093675487
1450.900069,128.9000061,0.101773076
1451.000069,129.0000061,0.069367781
1451.100069,129.1000061,0.042261485
1451.200069,129.2000061,0.036694258
1451.300069,129.3000061,0.044542864
1451.400069,129.4000061,0.04033694
1451.500069,129.5000062,0.033293568
1451.600069,129.6000062,0.030303318
1451.700069,129.7000062,0.028825754
1451.800069,129.8000062,0.031886104
1451.900069,129.9000062,0.03835097
1452.000069,130.0000062,0.049553297
1452.100069,130.1000062,0.072278522
1452.200069,130.2000062,0.061029397
1452.300069,130.3000062,0.04990954
1452.400069,130.4000062,0.046131935
1452.500069,130.5000062,0.03791257
1452.600069,130.6000062,0.032683052
1452.700069,130.7000062,0.033042885
1452.800069,130.8000062,0.033480503
1452.900069,130.9000062,0.029588511
1453.000069,131.0000062,0.028522829
1453.100069,131.1000062,0.031421904
1453.200069,131.2000062,0.033544425
1453.300069,131.3000062,0.030423971
1453.400069,131.4000062,0.029544406
1453.500069,131.5000062,0.032016132
1453.600069,131.6000063,0.042414736
1453.700069,131.7000063,0.044933062
1453.800069,131.8000063,0.057268817
1453.900069,131.9000063,0.074503802
1454.000069,132.0000063,0.0723994
1454.100069,132.1000063,0.064712673
1454.200069,132.2000063,0.062208723
1454.300069,132.3000063,0.061964091
1454.400069,132.4000063,0.061770279
1454.500069,132.5000063,0.061511673
1454.600069,132.6000063,0.061174382
1454.700069,132.7000063,0.060796484
1454.800069,132.8000063,0.060542084
1454.900069,132.9000063,0.060454801
1455.000069,133.0000063,0.060627334
1455.100069,133.1000063,0.060745493
1455.200069,133.2000063,0.060565051
1455.300069,133.3000063,0.060286287
1455.400069,133.4000063,0.060034972
1455.500069,133.5000063,0.058215585
1455.600069,133.6000063,0.05688452
1455.700069,133.7000064,0.056308322
1455.800069,133.8000064,0.056155566
1455.900069,133.9000064,0.05593159
1456.000069,134.0000064,0.0558028
1456.100069,134.1000064,0.05565742
1456.200069,134.2000064,0.055520695
1456.300069,134.3000064,0.055417549
1456.400069,134.4000064,0.055242352
1456.500069,134.5000064,0.054986626
1456.600069,134.6000064,0.054895569
1456.700069,134.7000064,0.054834198
1456.800069,134.8000064,0.054784875
1456.900069,134.9000064,0.054719985
1457.000069,135.0000064,0.054665286
1457.100069,135.1000064,0.054596417
1457.200069,135.2000064,0.054646634
1457.300069,135.3000064,0.054762796
1457.400069,135.4000064,0.054748762
1457.500069,135.5000064,0.056266509
1457.600069,135.6000064,0.061262563
1457.700069,135.7000064,0.056022268
1457.800069,135.8000065,0.048798427
1457.900069,135.9000065,0.042902112
1458.000069,136.0000065,0.038611922
1458.100069,136.1000065,0.031767286
1458.200069,136.2000065,0.02898149
1458.300069,136.3000065,0.031515237
1458.400069,136.4000065,0.032730363
1458.500069,136.5000065,0.031633735
1458.600069,136.6000065,0.030206561
1458.700069,136.7000065,0.026803678
1458.800069,136.8000065,0.025839981
1458.900069,136.9000065,0.029777173
1459.000069,137.0000065,0.041847318
1459.100069,137.1000065,0.046794921
1459.200069,137.2000065,0.038147803
1459.300069,137.3000065,0.034901857
1459.400069,137.4000065,0.044702366
1459.500069,137.5000065,0.043542352
1459.600069,137.6000065,0.043808997
1459.700069,137.7000065,0.039413765
1459.800069,137.8000065,0.034982182
1459.900069,137.9000065,0.034182195
1460.000069,138.0000066,0.032975003
1460.100069,138.1000066,0.031430293
1460.200069,138.2000066,0.037767112
1460.300069,138.3000066,0.041455168
1460.400069,138.4000066,0.040810391
1460.500069,138.5000066,0.044047289
1460.600069,138.6000066,0.041450657
1460.700069,138.7000066,0.032412339
1460.800069,138.8000066,0.028763371
1460.900069,138.9000066,0.032618277
1461.000069,139.0000066,0.052299745
1461.100069,139.1000066,0.047090124
1461.200069,139.2000066,0.038329575
1461.300069,139.3000066,0.037705421
1461.400069,139.4000066,0.036261376
1461.500069,139.5000066,0.037609719
1461.600069,139.6000066,0.038733125
1461.700069,139.7000066,0.040897436
1461.800069,139.8000066,0.039295245
1461.900069,139.9000066,0.038569562
1462.000069,140.0000066,0.043632213
1462.100069,140.1000067,0.040760048
1462.200069,140.2000067,0.033808749
1462.300069,140.3000067,0.029832289
1462.400069,140.4000067,0.03315942
1462.500069,140.5000067,0.039594866
1462.600069,140.6000067,0.038622834
1462.700069,140.7000067,0.035317313
1462.800069,140.8000067,0.037743714
1462.900069,140.9000067,0.03946073
1463.000069,141.0000067,0.038373236
1463.100069,141.1000067,0.033683527
1463.200069,141.2000067,0.033411451
1463.30007,141.3000067,0.033632226
1463.40007,141.4000067,0.028987996
1463.50007,141.5000067,0.025628505
1463.60007,141.6000067,0.025196008
1463.70007,141.7000067,0.025242249
1463.80007,141.8000067,0.025508674
1463.90007,141.9000067,0.026929606
1464.00007,142.0000067,0.033987384
1464.10007,142.1000067,0.040871102
1464.20007,142.2000068,0.033950642
1464.30007,142.3000068,0.030918529
1464.40007,142.4000068,0.029553626
1464.50007,142.5000068,0.029950544
1464.60007,142.6000068,0.029628096
1464.70007,142.7000068,0.0297979
1464.80007,142.8000068,0.027176011
1464.90007,142.9000068,0.025509529
1465.00007,143.0000068,0.025698127
1465.10007,143.1000068,0.029153274
1465.20007,143.2000068,0.066586033
1465.30007,143.3000068,0.106974594
1465.40007,143.4000068,0.099301003
1465.50007,143.5000068,0.06063069
1465.60007,143.6000068,0.038515054
1465.70007,143.7000068,0.032348812
1465.80007,143.8000068,0.029923029
1465.90007,143.9000068,0.029356588
1466.00007,144.0000068,0.029151376
1466.10007,144.1000068,0.031323787
1466.20007,144.2000068,0.037886795
1466.30007,144.3000069,0.041766953
1466.40007,144.4000069,0.06038519
1466.50007,144.5000069,0.087213434
1466.60007,144.6000069,0.066631548
1466.70007,144.7000069,0.035988059
1466.80007,144.8000069,0.026855394
1466.90007,144.9000069,0.030008346
1467.00007,145.0000069,0.064505644
1467.10007,145.1000069,0.097310096
1467.20007,145.2000069,0.075530492
1467.30007,145.3000069,0.049538694
1467.40007,145.4000069,0.038204703
1467.50007,145.5000069,0.031634435
1467.60007,145.6000069,0.027927803
1467.70007,145.7000069,0.027359651
1467.80007,145.8000069,0.029014213
1467.90007,145.9000069,0.030907333
1468.00007,146.0000069,0.034075249
1468.10007,146.1000069,0.036276609
1468.20007,146.2000069,0.039599668
1468.30007,146.3000069,0.042905316
1468.40007,146.400007,0.043309458
1468.50007,146.500007,0.042876262
1468.60007,146.600007,0.04249651
1468.70007,146.700007,0.041885626
1468.80007,146.800007,0.041219376
1468.90007,146.900007,0.033593051
1469.00007,147.000007,0.027686751
1469.10007,147.100007,0.026720105
1469.20007,147.200007,0.02811316
1469.30007,147.300007,0.028704144
1469.40007,147.400007,0.026351372
1469.50007,147.500007,0.025275264
1469.60007,147.600007,0.025208922
1469.70007,147.700007,0.025089812
1469.80007,147.800007,0.027063375
1469.90007,147.900007,0.032658134
1470.00007,148.000007,0.033469055
1470.10007,148.100007,0.028816551
1470.20007,148.200007,0.026764942
1470.30007,148.300007,0.028099481
1470.40007,148.400007,0.03131292
1470.50007,148.5000071,0.030947493
1470.60007,148.6000071,0.032484248
1470.70007,148.7000071,0.033685844
1470.80007,148.8000071,0.031550247
1470.90007,148.9000071,0.030767839
1471.00007,149.0000071,0.030921869
1471.10007,149.1000071,0.032051764
1471.20007,149.2000071,0.046560347
1471.30007,149.3000071,0.098380268
1471.40007,149.4000071,0.112873286
1471.50007,149.5000071,0.103510216
1471.60007,149.6000071,0.069921412
1471.70007,149.7000071,0.039482258
1471.80007,149.8000071,0.038644169
1471.90007,149.9000071,0.045965977
1472.00007,150.0000071,0.044821065
1472.10007,150.1000071,0.036461607
1472.20007,150.2000071,0.029329894
1472.30007,150.3000071,0.026891636
1472.40007,150.4000071,0.027949246
1472.50007,150.5000071,0.029221868
1472.60007,150.6000072,0.029737232
1472.70007,150.7000072,0.029842146
1472.80007,150.8000072,0.029674966
1472.90007,150.9000072,0.029635381
1473.00007,151.0000072,0.030008059
1473.10007,151.1000072,0.030673299
1473.20007,151.2000072,0.031661127
1473.30007,151.3000072,0.032909926
1473.40007,151.4000072,0.033899557
1473.50007,151.5000072,0.034292541
1473.60007,151.6000072,0.034150317
1473.70007,151.7000072,0.033886306
1473.80007,151.8000072,0.033622172
1473.90007,151.9000072,0.033209138
1474.00007,152.0000072,0.032860596
1474.10007,152.1000072,0.032794859
1474.20007,152.2000072,0.032715939
1474.30007,152.3000072,0.032642372
1474.40007,152.4000072,0.032640081
1474.50007,152.5000072,0.03270087
1474.60007,152.6000072,0.032705396
1474.70007,152.7000073,0.032576419
1474.80007,152.8000073,0.032328192
1474.90007,152.9000073,0.032184131
1475.00007,153.0000073,0.03226373
1475.10007,153.1000073,0.032338191
1475.20007,153.2000073,0.032269359
1475.30007,153.3000073,0.032360647
1475.40007,153.4000073,0.03259667
1475.50007,153.5000073,0.032742262
1475.60007,153.6000073,0.032797813
1475.70007,153.7000073,0.0326568
1475.80007,153.8000073,0.03236638
1475.90007,153.9000073,0.031961724
1476.00007,154.0000073,0.031529356
1476.10007,154.1000073,0.030952301
1476.20007,154.2000073,0.030576447
1476.30007,154.3000073,0.030444102
1476.40007,154.4000073,0.030637812
1476.50007,154.5000073,0.031080306
1476.60007,154.6000073,0.03166572
1476.70007,154.7000073,0.032305889
1476.80007,154.8000074,0.032522414
1476.90007,154.9000074,0.03192579
1477.00007,155.0000074,0.03066521
1477.10007,155.1000074,0.029521223
